Execution Order | Job | Operation | Time (s)
           607 | 163 |         1 | 0.00000000 seconds
           608 | 168 |         1 | 0.00000000 seconds
           609 | 173 |         1 | 0.00000000 seconds
           610 | 187 |         2 | 0.00000000 seconds
           611 | 190 |         1 | 0.00000000 seconds
           612 | 191 |         2 | 0.00000000 seconds
           613 | 197 |         1 | 0.00000000 seconds
           614 | 202 |         2 | 0.00000000 seconds
           615 | 207 |         1 | 0.00000000 seconds
           616 | 211 |         1 | 0.00000000 seconds
           617 | 222 |         2 | 0.00000000 seconds
           618 | 244 |         2 | 0.00000000 seconds
           619 | 272 |         2 | 0.00000000 seconds
           620 | 282 |         2 | 0.00000000 seconds
           621 | 300 |         3 | 0.00100000 seconds
           622 | 328 |         1 | 0.00000000 seconds
           623 | 339 |         1 | 0.00000000 seconds
           624 | 347 |         2 | 0.00000000 seconds
           625 |   5 |         2 | 0.00000000 seconds
           626 |   6 |         1 | 0.00000000 seconds
           627 |  14 |         1 | 0.00000000 seconds
           628 |  15 |         1 | 0.00000000 seconds
           629 |  22 |         2 | 0.00000000 seconds
           630 |  23 |         3 | 0.00000000 seconds
           631 |  25 |         1 | 0.00000000 seconds
           632 |  27 |         1 | 0.00000000 seconds
           633 |  31 |         1 | 0.00000000 seconds
           634 |  32 |         2 | 0.00000000 seconds
           635 |  33 |         1 | 0.00000000 seconds
           636 |  45 |         1 | 0.00000000 seconds
           637 |  48 |         1 | 0.00000000 seconds
           638 |  51 |         1 | 0.00000000 seconds
           639 |  61 |         1 | 0.00100000 seconds
           640 |  66 |         1 | 0.00000000 seconds
           641 |  73 |         1 | 0.00000000 seconds
           642 |  77 |         1 | 0.00000000 seconds
           643 |  81 |         1 | 0.00000000 seconds
           644 | 106 |         1 | 0.00000000 seconds
           645 | 130 |         1 | 0.00000000 seconds
           646 | 149 |         3 | 0.00000000 seconds
           647 | 157 |         3 | 0.00000000 seconds
           648 | 166 |         1 | 0.00000000 seconds
           649 | 173 |         2 | 0.00000000 seconds
           650 | 176 |         1 | 0.00000000 seconds
           651 | 179 |         1 | 0.00000000 seconds
           652 | 182 |         1 | 0.00000000 seconds
           653 | 183 |         1 | 0.00000000 seconds
           654 | 224 |         1 | 0.00000000 seconds
           655 | 243 |         1 | 0.00100000 seconds
           656 | 252 |         1 | 0.00000000 seconds
           657 | 258 |         1 | 0.00000000 seconds
           658 | 259 |         2 | 0.00000000 seconds
           659 | 267 |         1 | 0.00000000 seconds
           660 | 282 |         3 | 0.00000000 seconds
           661 | 286 |         1 | 0.00000000 seconds
           662 | 308 |         1 | 0.00000000 seconds
           663 | 312 |         1 | 0.00000000 seconds
           664 | 324 |         2 | 0.00000000 seconds
           665 | 333 |         2 | 0.00000000 seconds
           666 | 342 |         1 | 0.00000000 seconds
           667 | 347 |         3 | 0.00000000 seconds
           668 |  21 |         2 | 0.00000000 seconds
           669 |  24 |         3 | 0.00000000 seconds
           670 |  46 |         2 | 0.00100000 seconds
           671 |  62 |         3 | 0.00000000 seconds
           672 |  76 |         3 | 0.00000000 seconds
           673 | 106 |         2 | 0.00000000 seconds
           674 | 115 |         1 | 0.00000000 seconds
           675 | 155 |         2 | 0.00000000 seconds
           676 | 171 |         2 | 0.00000000 seconds
           677 | 196 |         1 | 0.00000000 seconds
           678 | 204 |         1 | 0.00000000 seconds
           679 | 206 |         3 | 0.00000000 seconds
           680 | 228 |         2 | 0.00000000 seconds
           681 | 233 |         1 | 0.00000000 seconds
           682 | 236 |         1 | 0.00000000 seconds
           683 | 238 |         1 | 0.00000000 seconds
           684 | 254 |         2 | 0.00000000 seconds
           685 | 261 |         1 | 0.00000000 seconds
           686 | 265 |         1 | 0.00000000 seconds
           687 | 272 |         3 | 0.00000000 seconds
           688 | 275 |         1 | 0.00000000 seconds
           689 | 303 |         1 | 0.00000000 seconds
           690 | 306 |         1 | 0.00100000 seconds
           691 | 317 |         2 | 0.00000000 seconds
           692 | 331 |         2 | 0.00000000 seconds
           693 | 332 |         2 | 0.00000000 seconds
           694 |  15 |         2 | 0.00000000 seconds
           695 |  57 |         2 | 0.00000000 seconds
           696 |  64 |         2 | 0.00000000 seconds
           697 |  69 |         2 | 0.00000000 seconds
           698 |  84 |         2 | 0.00000000 seconds
           699 |  90 |         2 | 0.00000000 seconds
           700 |  97 |         2 | 0.00000000 seconds
           701 | 100 |         2 | 0.00000000 seconds
           702 | 105 |         1 | 0.00000000 seconds
           703 | 117 |         1 | 0.00000000 seconds
           704 | 121 |         2 | 0.00000000 seconds
           705 | 124 |         2 | 0.00000000 seconds
           706 | 146 |         2 | 0.00100000 seconds
           707 | 164 |         2 | 0.00000000 seconds
           708 | 168 |         2 | 0.00000000 seconds
           709 | 171 |         3 | 0.00000000 seconds
           710 | 177 |         2 | 0.00000000 seconds
           711 | 183 |         2 | 0.00000000 seconds
           712 | 186 |         1 | 0.00000000 seconds
           713 | 197 |         2 | 0.00000000 seconds
           714 | 200 |         2 | 0.00000000 seconds
           715 | 202 |         3 | 0.00000000 seconds
           716 | 220 |         2 | 0.00000000 seconds
           717 | 234 |         1 | 0.00000000 seconds
           718 | 246 |         1 | 0.00000000 seconds
           719 | 248 |         2 | 0.00000000 seconds
           720 | 253 |         2 | 0.00000000 seconds
           721 | 269 |         1 | 0.00000000 seconds
           722 | 280 |         1 | 0.00000000 seconds
           723 | 281 |         1 | 0.00000000 seconds
           724 | 299 |         2 | 0.00100000 seconds
           725 | 308 |         2 | 0.00000000 seconds
           726 | 314 |         2 | 0.00000000 seconds
           727 | 327 |         1 | 0.00000000 seconds
           728 |   1 |         2 | 0.00000000 seconds
           729 |  17 |         2 | 0.00000000 seconds
           730 |  33 |         2 | 0.00000000 seconds
           731 |  41 |         2 | 0.00000000 seconds
           732 |  52 |         2 | 0.00000000 seconds
           733 |  65 |         4 | 0.00000000 seconds
           734 |  71 |         1 | 0.00000000 seconds
           735 |  81 |         2 | 0.00000000 seconds
           736 |  85 |         2 | 0.00000000 seconds
           737 |  86 |         1 | 0.00000000 seconds
           738 |  97 |         3 | 0.00000000 seconds
           739 | 104 |         2 | 0.00000000 seconds
           740 | 106 |         3 | 0.00000000 seconds
           741 | 110 |         3 | 0.00100000 seconds
           742 | 123 |         1 | 0.00000000 seconds
           743 | 127 |         2 | 0.00000000 seconds
           744 | 129 |         2 | 0.00000000 seconds
           745 | 135 |         2 | 0.00000000 seconds
           746 | 141 |         2 | 0.00000000 seconds
           747 | 144 |         1 | 0.00000000 seconds
           748 | 149 |         4 | 0.00000000 seconds
           749 | 151 |         2 | 0.00000000 seconds
           750 | 152 |         1 | 0.00000000 seconds
           751 | 158 |         2 | 0.00000000 seconds
           752 | 165 |         1 | 0.00000000 seconds
           753 | 166 |         2 | 0.00000000 seconds
           754 | 192 |         2 | 0.00000000 seconds
           755 | 194 |         2 | 0.00000000 seconds
           756 | 214 |         2 | 0.00000000 seconds
           757 | 222 |         3 | 0.00000000 seconds
           758 | 234 |         2 | 0.00100000 seconds
           759 | 235 |         2 | 0.00000000 seconds
           760 | 245 |         2 | 0.00000000 seconds
           761 | 247 |         2 | 0.00000000 seconds
           762 | 255 |         2 | 0.00000000 seconds
           763 | 260 |         2 | 0.00000000 seconds
           764 | 266 |         2 | 0.00000000 seconds
           765 | 268 |         1 | 0.00000000 seconds
           766 | 271 |         1 | 0.00000000 seconds
           767 | 277 |         1 | 0.00000000 seconds
           768 | 280 |         2 | 0.00000000 seconds
           769 | 292 |         2 | 0.00000000 seconds
           770 | 325 |         1 | 0.00000000 seconds
           771 | 344 |         1 | 0.00100000 seconds
           772 |   4 |         2 | 0.00000000 seconds
           773 |  12 |         2 | 0.00000000 seconds
           774 |  16 |         2 | 0.00000000 seconds
           775 |  36 |         2 | 0.00000000 seconds
           776 |  38 |         2 | 0.00000000 seconds
           777 |  43 |         3 | 0.00000000 seconds
           778 |  47 |         2 | 0.00000000 seconds
           779 |  51 |         2 | 0.00000000 seconds
           780 |  60 |         2 | 0.00000000 seconds
           781 |  71 |         2 | 0.00000000 seconds
           782 |  75 |         2 | 0.00000000 seconds
           783 |  87 |         2 | 0.00000000 seconds
           784 | 100 |         3 | 0.00000000 seconds
           785 | 103 |         3 | 0.00000000 seconds
           786 | 108 |         2 | 0.00100000 seconds
           787 | 118 |         1 | 0.00000000 seconds
           788 | 120 |         2 | 0.00000000 seconds
           789 | 128 |         2 | 0.00000000 seconds
           790 | 132 |         2 | 0.00000000 seconds
           791 | 153 |         2 | 0.00000000 seconds
           792 | 161 |         2 | 0.00000000 seconds
           793 | 165 |         2 | 0.00000000 seconds
           794 | 178 |         2 | 0.00000000 seconds
           795 | 181 |         2 | 0.00000000 seconds
           796 | 187 |         3 | 0.00000000 seconds
           797 | 215 |         1 | 0.00000000 seconds
           798 | 242 |         2 | 0.00000000 seconds
           799 | 251 |         2 | 0.00000000 seconds
           800 | 339 |         2 | 0.00000000 seconds
           801 | 340 |         1 | 0.00000000 seconds
           802 | 341 |         2 | 0.00100000 seconds
           803 | 344 |         2 | 0.00000000 seconds
           804 |  12 |         3 | 0.00000000 seconds
           805 |  15 |         3 | 0.00000000 seconds
           806 |  30 |         1 | 0.00000000 seconds
           807 |  36 |         3 | 0.00000000 seconds
           808 |  62 |         4 | 0.00000000 seconds
           809 |  70 |         1 | 0.00000000 seconds
           810 |  94 |         1 | 0.00000000 seconds
           811 |  99 |         3 | 0.00000000 seconds
           812 | 119 |         3 | 0.00000000 seconds
           813 | 131 |         1 | 0.00000000 seconds
           814 | 134 |         2 | 0.00000000 seconds
           815 | 136 |         2 | 0.00000000 seconds
           816 | 164 |         3 | 0.00000000 seconds
           817 | 167 |         1 | 0.00000000 seconds
           818 | 172 |         3 | 0.00000000 seconds
           819 | 188 |         1 | 0.00000000 seconds
           820 | 193 |         1 | 0.00100000 seconds
           821 | 196 |         2 | 0.00000000 seconds
           822 | 198 |         1 | 0.00000000 seconds
           823 | 221 |         2 | 0.00000000 seconds
           824 | 225 |         2 | 0.00000000 seconds
           825 | 226 |         1 | 0.00000000 seconds
           826 | 230 |         2 | 0.00000000 seconds
           827 | 231 |         2 | 0.00000000 seconds
           828 | 233 |         2 | 0.00000000 seconds
           829 | 242 |         3 | 0.00000000 seconds
           830 | 272 |         4 | 0.00000000 seconds
           831 | 279 |         1 | 0.00000000 seconds
           832 | 280 |         3 | 0.00000000 seconds
